UserId,Rec1,Rec2,Rec3,Rec4,Rec5
4795304184119033503,-5.00238E+18,4609121753781446855,-5.57013E+18,-6.00938E+18,4069333494579100211
4821458551551383582,310515487419366995,-6.84305E+18,-5.78499E+18,6989198691754522425,6104598399077154797
4828670979631202084,8224860111193157980,6943483335823457240,991271693336573226,-2.35876E+18,-7.28441E+16
4857682569864081160,-3.79031E+18,-8.77312E+18,6583734846225935852,-4.33306E+18,-7.8791E+18
4864595946068685903,-3.61957E+18,-4.0297E+18,4369833742675497700,-6.60397E+18,3375733407275108717
4870191573331352123,-8.08594E+18,2555983212310147009,-8.98467E+18,5962268176939710955,3170775058142440102
4884175244956679973,-7.50806E+18,-2.49423E+18,-1.83959E+18,-2.21117E+18,-7.46331E+18
4889177802413345393,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
4913740877702283721,4105873627900556540,5338677278233757627,-7.86679E+16,1469580151036142903,-6.60335E+18
4918484843075254252,880612740433495828,-1.29758E+18,6031953227014493100,8963938873430212934,6237433897543964784
4942487288765370891,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
4946304010805340284,4609121753781446855,-3.67879E+18,1561244083438776495,980458131533897249,4084131344684656470
4947619689618669252,7993526700719577624,6198232071580299480,-1.29758E+18,-4.0297E+18,2715453133655798791
4965319960651517505,-5.15044E+18,2951308020527021494,1642787330067525131,-4.1583E+18,-5.01463E+18
4971787747747052991,6831941111848480366,8424505741986577894,-3.61957E+18,8550670510357310628,-3.2247E+18
4973223873869255414,3288699993147470797,3162261384765351942,3168079495368669052,3172866488852888544,3180608611815082945
4978950651925207299,1549650080907932816,-6.543E+18,-1.41504E+18,-6.78377E+18,5250363310227021277
4989759812391042852,-7.12037E+18,-8.81372E+18,-5.06508E+18,8477804012624580461,-9.08052E+17
4991824953436022802,2725842723638001955,-9.08052E+17,2555983212310147009,-5.41489E+18,569574447134368517
5000549443219971803,-8.2088E+18,8386493184609384928,3660989387512978561,3155118717275463069,3162261384765351942
5008320953682428325,6850500272809381909,-8.90899E+18,-4.46037E+18,-1.29758E+18,-4.33396E+18
5019290970146412524,6031953227014493100,1738052593226421681,-9.2228E+18,3205047378909988692,3172866488852888544
5030175185311671155,119886322445874454,7664140604181040222,-5.63673E+18,-3.71645E+18,-3.30283E+18
5127072228892237265,6690761795935927461,-2.35876E+18,-5.84851E+18,6031953227014493100,4184543400419595673
5127372011815639401,-8.27951E+18,-1.56447E+18,7434270606888620096,-1.45378E+18,2362495898257544462
5142672320208733528,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
5153128146669091747,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
5164414299609762297,-6.15675E+18,7087600436874507849,-2.35876E+18,3064370296170038610,3196303498841885455
5164416394753557974,1441248639512899483,2788367348502337122,8890720798209849691,5568089143939945595,8657408509986329668
5164848620836376409,-7.9096E+17,3149164017776669829,5313335392004163852,3170775058142440102,-8.48071E+18
5171468887685579951,569574447134368517,5238119115012015307,-9.08052E+17,-3.02092E+18,-6.84305E+18
5175412143320664868,-8.85415E+18,310515487419366995,8938071859536254465,-6.60335E+18,-5.91279E+18
5179265272566144834,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
5200962297848391505,-8.94823E+18,-8.59113E+18,3205047378909988692,3170775058142440102,3172866488852888544
5206835909720479405,7078276984547732873,882422233694040097,-6.17487E+18,-1.44448E+18,7572869304086387835
5215438108989481599,6807042796917367736,-4.6981E+18,-3.66211E+18,-8.15973E+18,3582716808949240433
5218658959522482077,-1.83959E+18,1356221992133852808,-4.38637E+18,-4.21263E+16,5199666313044493096
5220802546024427652,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
5226673542598775232,-4.33396E+18,3714350889740403446,139485217095648183,8651615486877503655,-2.77429E+18
5234260375686192710,5088013394045185972,-7.11316E+18,-4.0297E+18,7620697593009487898,4105873627900556540
5263287149644492961,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052,3170775058142440102
5285998971508885394,-1.66344E+18,-5.57161E+18,-9.08052E+17,5658521282502533116,-7.66051E+18
5287342266016283959,3772685586944428188,1469580151036142903,-9.2228E+18,3193164045772142182,3168079495368669052
5302455184783458750,49177526672934036,-5.79984E+18,-2.40229E+18,-3.02092E+18,3660989387512978561
5308460045611400351,-4.22842E+18,-6.25516E+18,6437568358552101410,-1.33139E+17,-6.32455E+18
5316031233920901237,3193164045772142182,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
5321535590192312132,490726311396224966,-1.29758E+18,-4.35799E+17,7507067965574797372,5338677278233757627
5323091092312849986,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
5327824330504712485,-4.50949E+18,943818026930898372,6783622248311192269,-4.01665E+17,-6.15912E+17
5328649570833345873,8582210754044680874,-2.40359E+17,-1.03381E+18,-7.6235E+18,-3.04061E+18
5331529367419076871,-2.35876E+18,3170775058142440102,-6.05815E+18,-6.84305E+18,-1.78774E+18
5334461102384594203,-1.67217E+18,4109618890343020064,6034099213718885791,-1.15893E+17,6195056361889291497
5357244621297233547,2543311963908571128,-5.72992E+18,-3.48258E+18,2262656830196923781,-2.7404E+18
5374042110958693409,-1.63398E+18,7620697593009487898,4577451034168098359,7429409096643373334,2991405198675389827
5386184253470300437,8847604225354271039,6426224004219108539,-5.70254E+18,6031953227014493100,-9.2228E+18
5404470824348262768,7814856426770804213,7620697593009487898,7181581805250416928,3180608611815082945,3151804887212279872
5443789138803907929,7446166231252589534,-6.64275E+18,-6.70747E+18,6565723369088595990,1734266821019430183
5447073013858620840,-4.0297E+18,-8.74265E+18,5445999759138709405,-5.52718E+18,3751305746867503759
5467013274030405401,-4.50398E+18,-4.86686E+17,-5.84851E+18,-6.543E+18,-1.29758E+18
5469217996124449648,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
5489180667547554980,5238119115012015307,1854874463930846880,3035329611795434601,-4.50949E+18,-5.78423E+18
5497189205340943824,7036087807129071010,1348739322889189648,-5.19876E+18,-7.46331E+18,-1.63023E+18
5512723557838096173,-1.52369E+15,-8.9928E+18,-7.30957E+17,1881534532776527237,-5.57161E+18
5529670804473959645,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
5565776571801586229,-2.35876E+18,-4.75422E+18,-5.41489E+18,-8.85886E+17,-5.15044E+18
5569732571503995928,8847604225354271039,6426224004219108539,-5.70254E+18,6031953227014493100,-9.2228E+18
5573804063428996341,6245165134513326654,3032648342029994387,6437568358552101410,-5.84352E+18,-5.6289E+18
5598109800222509376,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
5598537709124463353,7993526700719577624,-7.26422E+18,-3.88693E+18,8586403905004879205,-5.95273E+18
5621833459783231486,1019706997674210703,-5.48884E+18,-8.23698E+17,8690601908689146128,-2.70802E+18
5623720506829906045,-3.10265E+18,9136323715291453594,1515492713000932747,8224860111193157980,-4.43453E+18
5640507686615993032,-5.52264E+18,-4.05001E+18,2857117417189640073,1318981494172475806,-7.90899E+18
5640522320021444231,-5.63714E+18,6591221581057159843,-6.45752E+15,5514214996211995551,-3.75125E+18
5647081278813804891,3660989387512978561,-8.15973E+18,-2.47994E+18,569574447134368517,-6.62358E+18
5660542693104786364,-3.46088E+18,4345055131254210605,-9.07188E+18,-3.87588E+18,-2.30767E+18
5663484293775216130,-4.50949E+18,-3.13018E+18,7013665235990336340,880612740433495828,4045164454094417310
5664882385083540533,1348739322889189648,-4.0297E+18,-6.62806E+17,2817960273225808857,-8.81372E+18
5676219165447745192,3151804887212279872,3155118717275463069,3162261384765351942,3168079495368669052,3170775058142440102
5680079885186766579,-3.79031E+18,-2.21789E+18,-6.15675E+18,-4.33306E+18,-2.09708E+18
5682616718200776468,2032007496318616962,-4.33396E+18,-6.45752E+15,-7.42319E+18,-4.61328E+18
5683029675627635125,7023677777837267720,6989198691754522425,6807042796917367736,4259370161044254504,-3.7596E+18
5683958305498326032,-6.36921E+18,-8.90993E+18,-8.77312E+18,-5.14859E+18,6492104262016302259
5693632915986723060,-4.0297E+18,156889606517612871,-3.4695E+18,-8.79595E+17,1317782055909095806
5694738036322440952,-4.0297E+18,-7.55393E+18,-6.00938E+18,3196303498841885455,3162261384765351942
5694945747090752136,-8.04389E+18,-2.21789E+18,-3.71645E+18,-7.8067E+16,-2.40229E+18
5705041016417759824,6831941111848480366,-7.08298E+18,-6.28991E+18,5238119115012015307,-9.07321E+18
5707382540067831352,1348739322889189648,-6.2331E+17,-1.63023E+18,-4.48702E+18,-2.79771E+18
5713241217519616260,-8.38123E+18,-3.34865E+18,3716124214746295857,-6.58441E+18,7507067965574797372
5741457098792610504,-7.03417E+17,-7.11316E+18,7458850059926549081,7087600436874507849,-4.35799E+17
5742794170005951865,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
5746645399823844475,-6.58441E+18,2384931701643938149,4909630283317268181,-7.52788E+15,-8.74265E+18
5749258710800262464,3196303498841885455,3151913710743441986,3155118717275463069,3162261384765351942,3168079495368669052
5755601244020790176,880612740433495828,3998743085432844199,-8.2088E+18,7612428320594238723,-6.15675E+18
5758100189335708355,3579921471626387620,5672978373195158195,-9.2228E+18,3196303498841885455,3155118717275463069
5771407747274220992,-8.94911E+18,-8.04389E+18,-4.08439E+18,-4.27803E+18,-5.48884E+18
5784739374876308856,-8.72808E+18,-6.30885E+18,-9.1616E+18,-1.63398E+18,-8.62705E+18
5796758557398464934,569574447134368517,-6.78377E+18,-3.30741E+18,-6.25516E+18,-7.11316E+18
5800889957182045739,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
5809929974953883409,521382866757596943,-3.72322E+18,-5.48884E+18,-7.5939E+17,-5.00238E+18
5846606220859915204,-4.1023E+18,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942
5851603283697446214,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
5853826697811091550,7933360486658437274,119886322445874454,7727369224210483739,-1.33139E+17,3716124214746295857
5867547777922915203,80435662809978246,569574447134368517,5313335392004163852,-2.74727E+18,-1.33139E+17
5881575383448548259,-1.78774E+18,-8.85886E+17,6044362651232258738,-8.4979E+18,5949788789046720741
5885230890202679862,8224860111193157980,4918358495761748770,2888507406903473601,2103268612948910635,8769121796537771237
5907617845968952831,-8.22257E+18,-3.88693E+18,-7.26422E+18,1734266821019430183,-5.95273E+18
5914788199018040446,4702453495211185350,8890720798209849691,-6.64275E+18,-4.23381E+18,-1.78774E+18
5959984095915311263,4428409432282393251,5238119115012015307,882422233694040097,-7.27394E+18,8384349834972693428
5970634102483953353,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
5974049584912996673,6244532954645766056,-1.99947E+18,7334805502505837712,-9.08052E+17,3714350889740403446
5981643811912670133,-1.99947E+18,5238119115012015307,-7.29472E+18,-7.11316E+18,-9.08052E+17
5981663633600683389,2277184202014276839,119886322445874454,3035329611795434601,-5.7567E+18,-2.09708E+18
6003902177042843076,-8.08594E+18,1379546145237381445,119886322445874454,-3.91294E+18,8901449108040307914
6012274951617779459,2864534935028964135,-5.01463E+18,2581138407738454418,3205047378909988692,3162261384765351942
6013226412048763966,3170775058142440102,-7.30957E+17,-1.03801E+15,-1.29758E+18,-5.84851E+18
6013800624570706808,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
6018247344671480458,-6.98002E+18,7187598944032799890,-6.87255E+18,6384824828701919724,-1.66856E+18
6025457302462074178,6492104262016302259,-8.15973E+18,3660989387512978561,-6.62358E+18,4428409432282393251
6034233372333743148,-8.62705E+18,1348739322889189648,-8.24814E+18,8657408509986329668,7528802258213768379
6034801943312383646,-8.2088E+18,-3.67879E+18,910894669274456978,3643465492984939400,1356221992133852808
6040926917589508037,6591221581057159843,-5.63714E+18,5514214996211995551,-3.75125E+18,5854206600849997966
6041815097649587443,3269302169678465882,3180828616327439381,3151913710743441986,3155118717275463069,3272519107572730082
6058025571581574050,-8.62705E+18,8657408509986329668,5843362068320522769,-4.87506E+18,-3.41752E+18
6065857749689775301,-4.0297E+18,3262563792577344354,-8.20344E+17,3575694866055127253,-1.12354E+18
6080593856412409547,7446166231252589534,2581138407738454418,-8.90899E+18,-3.66211E+18,1515492713000932747
6090234987314110812,-6.45752E+15,-1.29758E+18,1738052593226421681,3205047378909988692,3168079495368669052
6097953621403745884,5843362068320522769,2951308020527021494,-9.2228E+18,3205047378909988692,3162261384765351942
6104713116635733924,6044362651232258738,5045927063019110283,1642787330067525131,-4.1583E+18,-4.38637E+18
6120111409505648242,-7.16926E+18,-2.40359E+17,8582210754044680874,-6.24557E+18,-1.35356E+18
6136591349108383474,2215773447123360543,6909761382991856804,-8.9342E+18,2715453133655798791,-3.19101E+18
6154780244390457824,5217724704513784613,3756874058845999993,6384824828701919724,2362495898257544462,-1.45693E+16
6168090978182414127,-8.24349E+18,-3.8508E+18,7065704533945771463,8749720044741011597,-5.48884E+18
6176664770623035795,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
6177317203370394776,-6.89311E+18,-3.76001E+18,4061646345741687197,7534917347133949300,3170775058142440102
6186215560165240407,6059546463839992340,-1.70688E+17,-6.86679E+17,-7.5939E+17,-1.33139E+17
6186399458088777787,-8.2088E+18,4876769046116846438,4045164454094417310,-2.58417E+18,1738052593226421681
6186967354004372292,-5.03783E+18,8428597553954921991,9042192299854648021,-6.15912E+17,1060159005880386235
6196511437047227700,7814856426770804213,515531013045220470,-9.2228E+18,3193164045772142182,3155118717275463069
6205246482014899513,6989198691754522425,-9.2228E+18,3180828616327439381,3151804887212279872,3151913710743441986
6226325986476849014,-1.67217E+18,6195056361889291497,-1.15893E+17,4109618890343020064,-4.23958E+18
6247767575778104994,8814787788150050622,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
6259736937759908767,2072448887839540892,7400903238402587728,3193164045772142182,3155118717275463069,3162261384765351942
6261180175389146557,3689128258624052102,-9.2228E+18,3205047378909988692,3162261384765351942,3168079495368669052
6315091808248158885,4746056663292225769,6424668376409530281,-5.00238E+18,-4.98521E+17,8428597553954921991
6321931602383418086,-8.95435E+18,8483892789913825147,-8.04389E+18,2715453133655798791,-4.33396E+18
6345153393696678763,-6.59006E+18,-6.78377E+18,-5.59965E+17,-5.03915E+18,-5.06508E+18
6354670420844196172,7616472242818646827,8651615486877503655,-2.35876E+18,-5.48884E+18,6783622248311192269
6365858151678833812,-2.47994E+18,4831903061865014867,-9.69155E+17,6807042796917367736,-6.84305E+18
6388696234128928801,1549650080907932816,-6.543E+18,-1.41504E+18,-2.05194E+17,-6.78377E+18
6408246065272657336,8901449108040307914,1561244083438776495,-8.94911E+18,4084131344684656470,-5.8294E+18
6409254426985102122,-3.87652E+17,-8.5181E+18,-3.67501E+18,2708089973817733462,-9.12874E+18
6422310315629306805,-9.2228E+18,3180828616327439381,3151913710743441986,3155118717275463069,3162261384765351942
6431028376756785747,-7.30957E+17,5018472516978866574,623421554979899217,-3.67879E+18,5313335392004163852
6455155244621944245,-7.11316E+18,-6.40021E+18,-4.88817E+18,2372438485070148864,-6.72884E+18
6458841459311911210,4287021355610172885,-5.925E+15,2888507406903473601,-6.5591E+17,4296604388230897073
6464364285286199002,-3.69736E+18,-7.30957E+17,-1.62204E+18,-2.72001E+18,5237574390644778994
6465469928207780773,549631724393582960,6850500272809381909,-2.89644E+18,7446166231252589534,5726008417498979736
6488977616201798805,7507067965574797372,-9.2228E+18,3180828616327439381,3151804887212279872,3151913710743441986
6489937596283721990,-6.77829E+18,-5.79405E+18,3440451510720294447,-3.09549E+18,1642787330067525131
6500990175526024713,-8.2088E+18,-1.57225E+18,5672978373195158195,3268827390679661574,3180828616327439381
6525511498345160052,-8.2088E+18,6583734846225935852,-6.62358E+18,-2.94832E+18,-3.10245E+18
6546316929334980944,-5.01463E+18,-4.46037E+18,-8.15973E+18,7446166231252589534,-9.2228E+18
6557658036958641588,-9.2228E+18,3180828616327439381,3151913710743441986,3155118717275463069,3162261384765351942
6571439471025671820,1881534532776527237,-9.2228E+18,3196303498841885455,3151913710743441986,3155118717275463069
6574579966911353978,8224860111193157980,1738052593226421681,991271693336573226,-8.74265E+18,5163772683749067995
6575902539322817525,-1.33139E+17,8769121796537771237,-8.2088E+18,3268064929368559554,3262705634545542432
6590718530693270591,880612740433495828,-1.29758E+18,8586403905004879205,-6.60397E+18,-1.33139E+17
6596465910631135896,310515487419366995,-8.9928E+18,-8.20344E+17,3756874058845999993,-9.03902E+18
6607840428081955009,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
6608021257413778960,-1.67217E+18,4109618890343020064,6034099213718885791,-1.15893E+17,6195056361889291497
6619196047638753606,7226503561499839165,980458131533897249,-3.78082E+18,7814856426770804213,4259370161044254504
6634405260717362812,-9.2228E+18,3196303498841885455,3162261384765351942,3168079495368669052,3170775058142440102
6643737413460895729,-9.1616E+18,39554158227241538,8631616594020837056,3548262914600772288,-5.19372E+18
6644119361202586331,-5.29763E+18,654383168348870348,-1.49257E+18,3779434447835779494,-8.03136E+18
6646901263143710184,6769852549722242790,-7.55393E+18,-9.2228E+18,3155118717275463069,3162261384765351942
6648370769037295216,1881534532776527237,-9.2228E+18,3196303498841885455,3151913710743441986,3155118717275463069
6650574433856141080,-8.9342E+18,1738052593226421681,2602221055863892168,1959495508923903948,-2.71939E+17
6664027487651050780,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
6666652852815687733,-6.84305E+18,-2.06951E+18,9175693555063886126,-3.78507E+18,980458131533897249
6675870946781601732,-4.61328E+18,6504364365389213533,1469580151036142903,-8.74265E+18,-4.0297E+18
6680762707204337829,8224860111193157980,-5.78423E+18,8938071859536254465,6044362651232258738,-6.15675E+18
6686431125336194142,9042192299854648021,-9.2228E+18,3162261384765351942,3168079495368669052,3170775058142440102
6686977580828209471,7814856426770804213,-6.60397E+18,8310689940464940949,-7.26422E+18,-8.9342E+18
6719657604701927366,3262705634545542432,3180608611815082945,3151804887212279872,3151913710743441986,3155118717275463069
6733950143166750732,7620697593009487898,1881534532776527237,-9.2228E+18,3180828616327439381,3151804887212279872
6735372008307093370,123378787151399958,-2.4761E+18,5045927063019110283,7078276984547732873,882422233694040097
6746673763749201716,3269302169678465882,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
6756039155228175109,5410293063635507608,3322348437880079228,6044362651232258738,-3.17078E+18,6031953227014493100
6756286186140329847,1828340614995116767,1469580151036142903,-1.29758E+18,2687654465640040976,-8.85453E+17
6762444709306614335,-1.57333E+18,6850500272809381909,-7.68141E+18,-3.8508E+18,5338677278233757627
6767912612638555664,6031953227014493100,5688279681867464747,-7.81218E+18,310515487419366995,-1.63398E+18
6769746180475991310,-4.33396E+18,6198232071580299480,-4.61328E+18,3608243634452078989,-3.61957E+18
6770298619054131102,310515487419366995,-8.9928E+18,5940374562401786524,1738052593226421681,6044362651232258738
6773859371279096371,-7.838E+18,-5.6289E+18,-5.78681E+18,6999813113145211708,8749720044741011597
6782783560247628103,7088167897470452815,717471739656838182,-3.20678E+18,4118743389464105405,-8.72253E+18
6808447563258229576,4383035933260676803,-8.60752E+17,-9.2228E+18,3193164045772142182,3168079495368669052
6842776165746724681,8657408509986329668,-1.29758E+18,-9.08329E+18,5672978373195158195,-2.35876E+18
6852303461450629547,-8.94823E+18,-8.38123E+18,-3.34865E+18,911037455259135591,3716124214746295857
6860472782621321785,-6.72669E+18,2581138407738454418,-2.4761E+18,-8.38123E+18,6044362651232258738
6869463136069837774,1881534532776527237,-9.2228E+18,3196303498841885455,3151913710743441986,3155118717275463069
6874219153545533301,-4.02478E+18,6750029764020453263,-7.29472E+18,-9.2228E+18,3205047378909988692
6879394870211872116,4375556914674736641,880612740433495828,6044362651232258738,-4.01665E+17,7526364197140419661
6919601181993706462,-5.84851E+18,-6.15675E+18,-1.33139E+17,1738052593226421681,-9.2228E+18
6921649833761206472,4876769046116846438,9079880752026843473,2719909253419802298,8254285966695461849,521382866757596943
6935578859207277054,-9.02899E+18,-6.72884E+18,6750029764020453263,-6.15912E+17,7814856426770804213
6947583688031316012,-1.56447E+18,2607211459879791691,2543311963908571128,-3.7596E+18,-5.38949E+17
6950950583640154911,-2.35876E+18,310515487419366995,-5.00238E+18,2925450084561574364,7087600436874507849
6952115305755720966,-4.50949E+18,5037221949349729844,1738052593226421681,6044362651232258738,-5.95273E+18
6960073744377754728,1038118700785242153,1469580151036142903,-3.04061E+18,-8.95435E+18,-2.40229E+18
6967147874415599925,-5.92048E+18,174707786647990372,3616722904601574426,-1.33139E+17,9175693555063886126
6970482293998499949,-1.66344E+18,-9.2228E+18,3180608611815082945,3149164017776669829,3151804887212279872
6971525809430309144,-5.29763E+18,8869347744613364434,3779434447835779494,-6.60397E+18,654383168348870348
6999578934585823267,6807042796917367736,-4.6981E+18,3205047378909988692,3162261384765351942,3168079495368669052
7001798922437039535,-8.62705E+18,-5.6058E+18,3660989387512978561,-2.40229E+18,-9.2228E+18
7004923583685899415,-7.29472E+18,8582210754044680874,7727369224210483739,7226503561499839165,-6.15675E+18
7020155836312304353,3035329611795434601,-9.08329E+18,-5.05575E+18,-7.29472E+18,-1.76246E+18
7022645187549453002,-9.2228E+18,3196303498841885455,3168079495368669052,3170775058142440102,3172866488852888544
7025510797071058217,3149164017776669829,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
7026868317696281879,1469580151036142903,2930191803881821526,-2.03405E+18,2628816849077589497,-4.14526E+18
7029664293401391009,-8.62705E+18,8657408509986329668,5843362068320522769,-4.87506E+18,-3.41752E+18
7032629593137936425,-6.77829E+18,-5.79405E+18,3440451510720294447,8076265166566225141,-6.83688E+18
7047489233409645826,-7.26422E+18,-2.27187E+18,3170775058142440102,-2.58417E+18,-7.66051E+18
7048619884024295715,-6.84305E+18,-5.03783E+18,6044362651232258738,-3.23498E+18,-7.8067E+16
7050294289650087293,-4.0297E+18,-5.925E+15,-4.50398E+18,-3.60561E+18,1738052593226421681
7056830237116201003,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942,3168079495368669052
7070113665567665306,-8.2088E+18,8769121796537771237,-1.33139E+17,2645380860642118790,8814787788150050622
7072373334511597461,-5.00019E+18,-2.66787E+18,-6.15912E+17,-9.2228E+18,3180828616327439381
7100169606506886592,-4.0297E+18,-5.01463E+18,-5.15044E+18,-4.1583E+18,6031953227014493100
7125399408132157547,-4.55036E+18,3155118717275463069,3162261384765351942,3168079495368669052,3170775058142440102
7127895053297750118,5445999759138709405,569574447134368517,-5.01463E+18,6743199836219189414,-3.05803E+18
7131993520591621461,-4.08946E+18,4609121753781446855,-7.29472E+18,-3.72322E+18,980458131533897249
7157933165055102118,-8.04389E+18,5338677278233757627,-6.60335E+18,-7.86679E+16,-6.78377E+18
7158331780077378326,-2.47994E+18,-4.54649E+17,7270966256391553686,-8.95076E+18,-7.38719E+18
7167124757087633794,4876769046116846438,4629488036162962359,6463551093741815202,-6.58441E+18,8586403905004879205
7181121382861702936,-2.92389E+18,6591221581057159843,-6.34894E+18,-3.75125E+18,-3.76001E+18
7184257542854236266,3575694866055127253,3660989387512978561,-3.2247E+18,6034099213718885791,-9.1139E+16
7192340689726207788,7229629480273331039,-4.08439E+18,6031953227014493100,3180828616327439381,3155118717275463069
7193191844620858589,8901449108040307914,1403599387299754918,-1.97505E+17,991271693336573226,-3.17078E+18
7194703926313620020,6754313450809254838,-6.58441E+18,1738052593226421681,-7.26422E+18,-6.543E+18
7208764727755771951,2719909253419802298,-4.0297E+18,-3.95418E+18,-9.2228E+18,3205047378909988692
7215563157885540458,3272519107572730082,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
7217813843212859192,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
7225913371090076296,-2.06951E+18,6504364365389213533,8386493184609384928,-5.57161E+18,5658521282502533116
7233074116256996619,-4.0297E+18,3689128258624052102,-6.62358E+18,-4.57193E+18,-9.2228E+18
7235668197683658513,7270966256391553686,-9.10243E+18,6044362651232258738,3256054536066714292,3180608611815082945
7253347881880417841,-6.14409E+17,6044362651232258738,-9.10243E+18,-2.06183E+18,-1.29758E+18
7293029244157928140,7985545205318799060,1060159005880386235,-4.33396E+18,8302949268716967655,-1.57225E+18
7293456872726425233,6062146090334604102,4105873627900556540,3818189513627822856,5719793245136119929,-8.04389E+18
7302126548210559734,6750029764020453263,5847042211895226591,6769852549722242790,3205047378909988692,3162261384765351942
7305733895346640928,-3.40542E+17,428486625959995206,-2.38615E+18,-8.244E+18,2282385028752844581
7308050828570695169,4259370161044254504,-8.74265E+18,7507067965574797372,-8.60752E+17,1469580151036142903
7308881151087125462,5719793245136119929,3241240229241793423,8769121796537771237,-4.86699E+18,7790567704847993284
7316935598591113280,-5.57161E+18,5658521282502533116,-9.2228E+18,3205047378909988692,3168079495368669052
7337097409801560661,569574447134368517,-8.38123E+18,3155118717275463069,3162261384765351942,3168079495368669052
7343585311477934211,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
7369311357280565934,-5.01463E+18,-8.90899E+18,3582716808949240433,-3.66211E+18,1515492713000932747
7392990465409599343,3180608611815082945,-1.73794E+18,7664140604181040222,3075810310719170278,216869981229779312
7410250256723888301,564282370384747453,-1.29758E+18,-9.2228E+18,3196303498841885455,3162261384765351942
7410536834579425750,-8.2088E+18,-8.08383E+18,9175693555063886126,3196303498841885455,3155118717275463069
7419185914573132331,49177526672934036,-2.94832E+18,-4.99634E+18,621816023396605502,-7.838E+18
7421028931799469478,-5.95273E+18,1348739322889189648,-4.0297E+18,-6.15912E+17,764116021156146784
7421498048184238966,3306277069425849869,1738052593226421681,-3.95924E+18,-8.9342E+18,1959495508923903948
7436632006907922334,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
7438444945156715220,-8.2088E+18,-2.66787E+18,3825866166263569974,4911701623098526999,8224860111193157980
7450357541426294610,1881534532776527237,1873952032843878490,1469580151036142903,3180828616327439381,3155118717275463069
7459660693589256038,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942,3168079495368669052
7477658738278650537,-8.2088E+18,4911701623098526999,3689128258624052102,3660989387512978561,-4.21263E+16
7499921743426045629,4105873627900556540,5658521282502533116,2229625391864201918,-6.19258E+18,-4.0706E+18
7518465061839634935,-3.8508E+18,880612740433495828,5468598741732935699,2760335717049716507,6044362651232258738
7526378498958185062,991271693336573226,-4.0297E+18,3218993154926038233,3162261384765351942,3168079495368669052
7527226129639571966,-3.48408E+17,1873952032843878490,-7.99315E+17,3180828616327439381,3151804887212279872
7530102388348371118,3579921471626387620,2581138407738454418,-7.9096E+17,8779890754987103603,-7.30957E+17
7538338997444233985,-7.81218E+18,-5.4823E+18,4893900714822288649,1059874396577697902,-4.2806E+18
7554279798570266254,-9.02899E+18,-4.0706E+18,6750029764020453263,2372438485070148864,-1.52569E+18
7555752854236030786,3440451510720294447,-2.94832E+18,4296604388230897073,8119274153437896343,-8.01809E+18
7563882320191729616,-4.0297E+18,-7.30957E+17,5189107351987144723,-9.2228E+18,3196303498841885455
7565903375902761063,-6.543E+18,3715130189384008388,5270696484536580646,-7.47437E+18,-5.92048E+18
7580644064067188685,-3.46088E+18,-7.61399E+18,3241240229241793423,-1.25519E+18,-1.45378E+18
7584856762328012632,-8.62705E+18,-5.78499E+18,-4.87506E+18,5263606973029607223,8657408509986329668
